title	genres	movieId	avg_movie_rating	rating_count	rating_std	release_year	genre_count	no_genre	genre_Action	genre_Adventure	genre_Animation	genre_Children	genre_Comedy	genre_Crime	genre_Documentary	genre_Drama	genre_Fantasy	genre_Film-Noir	genre_Horror	genre_IMAX	genre_Musical	genre_Mystery	genre_Romance	genre_Sci-Fi	genre_Thriller	genre_War	genre_Western
Drug War (Du zhan) (2012)	Crime	104231	3.40741	27	0.734285	2012	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cat and the Canary, The (1939)	Comedy|Horror|Mystery	104233	3.83333	3	0.763763	1939	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Criminal Justice (1990)	Drama	104236	3	1		1990	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Farmageddon (2011)	Documentary	104239	3.5	1		2011	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kick-Ass 2 (2013)	Action|Comedy|Crime	104241	3.26978	417	0.836228	2013	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Riddick (2013)	Action|IMAX|Sci-Fi|Thriller	104243	3.09283	307	1.02199	2013	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
Planes (2013)	Adventure|Animation|Comedy	104245	2.86145	83	0.852948	2013	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fight, Zatoichi, Fight (Zatôichi kesshô-tabi) (Zatôichi 8) (1964)	Action|Adventure|Comedy|Drama	104247	3.16667	6	1.21106	1964	4	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mr. Moto in Danger Island (1939)	Crime|Drama|Mystery|Thriller	104249	2.83333	3	0.288675	1939	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0
Killer at Large (2008)	Documentary	104266	3.75	2	0.353553	2008	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cameron's Closet (1988)	Horror	104270	0.5	1		1988	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Blackfish (2013)	Documentary	104272	3.75333	225	0.735151	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Paranoia (2013)	Drama|Thriller	104274	2.65957	47	0.97861	2013	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Black Room, The (1935)	Crime|Horror|Thriller	104280	3.3	5	0.570088	1935	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
Wind Rises, The (Kaze tachinu) (2013)	Animation|Drama|Romance	104283	3.74845	161	0.83315	2013	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Maria, ihm schmeckt's nicht! (Maria, He Doesn't Like It) (2009)	Comedy	104285	3.75	2	0.353553	2009	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Around the World Under the Sea (1966)	Action|Adventure	104294	3	2	0	1966	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evidence (2013)	Horror|Thriller	104298	2.57143	7	1.61835	2013	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Amorosa (1986)	Drama	104301	3.25	2	0.353553	1986	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Jobs (2013)	Drama	104303	3.09028	144	0.972799	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Souper, Le (Supper, The) (1992)	Drama	104307	4	1		1992	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Moving the Mountain (1994)	Documentary	104309	3.5	1		1994	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mortal Instruments: City of Bones, The (2013)	Action|Adventure|Drama|IMAX	104312	2.84737	95	1.06958	2013	4	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Hitler's Children (2011)	Documentary	104314	3.625	4	0.629153	2011	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Flight of the Conchords: A Texan Odyssey (2006)	Comedy	104317	5	1		2006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
First Grader, The (2010)	Drama	104319	3.71429	7	0.636209	2010	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Touchy Feely (2013)	Drama	104321	3.34615	13	1.12518	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Four Horsemen (2012)	Documentary	104323	3.25	20	0.697741	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Des gens qui s'embrassent (2013)	Comedy|Romance	104331	4	1		2013	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Vassilisa the Beautiful (Vasilisa prekrasnaya) (1939)	Adventure|Fantasy	104335	3.5	2	0	1939	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lee Daniels' The Butler (2013)	Drama	104337	3.54358	218	0.773513	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
In a World... (2013)	Comedy	104339	3.48966	145	0.744118	2013	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Back Door to Hell (1964)	Drama|War	104345	1.5	1		1964	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Terms and Conditions May Apply (2013)	Documentary	104350	3.88462	13	0.767948	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Between the Sheets (Entre Lençóis) (2008)	Drama|Romance	104354	2	1		2008	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Museum Hours (2013)	Drama	104356	3.46429	14	0.719623	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ain't Them Bodies Saints (2013)	Drama	104361	3.23684	38	0.675206	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Money Matters (2011)	Drama	104363	2	1		2011	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sunset Strip (2012)	Documentary	104368	3.5	4	0.408248	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Wartorn: 1861-2010 (2010)	Documentary|War	104370	3	1		2010	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Cry in the Night, A (1956)	Crime|Drama|Film-Noir	104372	3	1		1956	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
About Time (2013)	Drama|Fantasy|Romance	104374	3.91621	728	0.842793	2013	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
Tatsumi (2011)	Documentary|Drama|Thriller	104376	3	1		2011	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
Chennai Express (2013)	Action|Adventure|Comedy	104379	3.22222	9	1.58333	2013	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Source Family, The (2012)	Documentary|Musical	104384	3.5	9	0.75	2012	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Cold Prey II (Fritt Vilt II) (2008)	Horror	104386	3.57143	7	0.932227	2008	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Cold Prey III (Fritt Vilt III) (2010)	Horror	104388	1.5	3	1	2010	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
When Nietzsche Wept (2007)	Drama	104390	3.33333	3	2.08167	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Four Flies on Grey Velvet (1971)	Horror|Mystery|Thriller	104392	3.5	4	0.408248	1971	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
Fill the Void (Lemale et ha'halal) (2012)	Drama	104406	3.575	20	0.730447	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Truth or Die (2012)	Horror|Thriller	104408	2.83333	3	1.25831	2012	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Shadows of Liberty (2012)	Documentary	104412	3.5	1		2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Looking for Hortense (Cherchez Hortense) (2012)	Drama	104414	3.25	2	0.353553	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Justice League: Crisis on Two Earths (2010)	Action|Animation|Sci-Fi	104419	3.42708	48	1.0262	2010	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Somewhere Between (2011)	Documentary	104421	3.57143	7	0.534522	2011	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Snows of Kilimanjaro, The (Neiges du Kilimandjaro, Les) (2011)	Drama	104423	3.875	8	0.790569	2011	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Enter Nowhere (2011)	Mystery|Thriller	104431	2.6875	8	0.75297	2011	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Viagem a Portugal (2011)	Drama|Romance	104436	4	1		2011	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Belarmino (1964)	Documentary|Drama	104438	4	1		1964	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Frozen Ground, The (2013)	Crime|Drama|Thriller	104441	3.2125	80	0.741086	2013	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Blubberella (2011)	Action|Comedy	104449	3	1		2011	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues (1972)	Comedy|Drama|Thriller	104451	3.5	1		1972	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Marva Collins Story, The (1981)	Documentary|Drama	104453	3.5	1		1981	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
You're Next (2011)	Horror|Thriller	104457	3.04124	97	1.00693	2011	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Parisienne, La (Une parisienne) (1957)	Comedy	104459	2.75	2	0.353553	1957	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brothers O'Toole, The (1973)	Comedy|Western	104462	1.5	1		1973	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Taipei Exchanges (Di 36 ge gu shi) (2010)	Comedy|Drama	104464	4	1		2010	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Find Love (2006)	Romance	104472	2	1		2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Late Mathias Pascal, The (a.k.a. The Living Dead Man) (Feu Mathias Pascal) (1926)	Drama|Fantasy	104480	3	1		1926	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Date with Judy, A (1948)	Comedy|Musical|Romance	104489	3.25	2	0.353553	1948	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Royal Scandal, A (1945)	Comedy|Drama	104491	3	1		1945	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Woman in The Septic Tank, The (Ang Babae sa septic tank) (2011)	Comedy|Musical	104495	3.5	1		2011	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Glass House, The (1972)	Drama	104498	3.75	2	0.353553	1972	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sparrows Dance (2012)	Drama|Romance	104506	3.875	4	0.853913	2012	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Dieta mediterránea (2009)	Comedy|Drama|Romance	104508	3.75	2	0.353553	2009	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Clownhouse (1989)	Horror	104513	2.4	5	1.08397	1989	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Empire State (2013)	Action|Drama	104518	2.875	8	0.517549	2013	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Crimson Permanent Assurance, The (1983)	Adventure|Comedy	104520	3.625	20	1.23411	1983	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolly and Her Lover (Räpsy ja Dolly eli Pariisi odottaa) (1990)	Comedy|Crime|Romance	104524	4	2	0	1990	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
So It Goes (Korsoteoria) (2012)	Drama	104526	2.5	2	0	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Immortals, The (1995)	Action|Crime|Drama	104540	2.66667	3	0.288675	1995	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Joyride (1997)	Drama	104542	1.5	2	0.707107	1997	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
My Wife Is a Gangster 2 (Jopog manura 2: Dolaon jeonseol) (2003)	Action|Comedy|Crime	104544	3.25	2	0.353553	2003	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Queen of Montreuil (2013)	Comedy	104546	1.75	4	1.44338	2013	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crawlspace (2012)	Horror|Mystery|Sci-Fi|Thriller	104552	2.57143	7	1.20515	2012	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0
Ghostmaker, The (Box of Shadows) (2011)	Horror|Sci-Fi|Thriller	104556	2.16667	3	0.57735	2011	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
Mutants (2009)	Horror|Sci-Fi	104561	3.1	5	0.65192	2009	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Too Hot to Handle (1938)	Adventure|Comedy|Romance	104563	2.75	4	0.288675	1938	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seasoning House, The (2012)	Horror|Thriller	104576	2.875	8	1.62019	2012	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Polite People (Kurteist fólk) (2011)	Comedy|Drama	104581	3.5	1		2011	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Logorama (2009)	Action|Animation|Crime	104583	3.17857	14	1.32443	2009	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Little Traitor, The (2007)	Drama	104588	1	1		2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tidal Wave (2009)	Drama	104590	3.83333	3	0.57735	2009	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Family Band: The Cowsills Story (2011)	Documentary	104595	3.66667	3	0.57735	2011	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Chicago 8, The (2011)	Drama	104597	3.25	4	1.04083	2011	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
World According to Dick Cheney, The (2013) 	Documentary	104599	3.125	4	0.75	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Stranger Within, The (2013)	Thriller	104601	2.5	5	1.65831	2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Something Real and Good (2013)	Drama	104604	4.125	4	0.629153	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Last Drop, The (2006)	Action|Adventure|Crime|War	104606	2.25	2	0.353553	2006	4	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Autopsy (2008)	Horror	104608	3.25	4	0.866025	2008	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Komodo (1999)	Horror|Sci-Fi|Thriller	104610	1.5	3	1.32288	1999	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
Trust Us, This Is All Made Up (2009)	Comedy|Documentary	104612	3.5	2	0.707107	2009	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Apartment for Peggy (1948)	Drama	104625	3.75	2	1.06066	1948	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Back from Eternity (1956)	Drama	104627	3.25	2	0.353553	1956	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Back in Business (1997)	Action|Adventure	104629	2	1		1997	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adore (2013)	Drama|Romance	104631	3.08571	35	0.853072	2013	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
French Roast (2008)	Animation|Comedy	104633	3.5	1		2008	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TT3D: Closer to the Edge (2011)	Documentary	104636	4.23333	15	1.1159	2011	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Planet of the Future, The (2010)	Action|Adventure|Sci-Fi	104638	1.9	5	0.65192	2010	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Long Dark Hall, The (1951)	Crime|Drama	104640	3	1		1951	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Sealed Cargo (1951)	Thriller|War	104642	3.25	2	0.353553	1951	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Maria Bamford: The Special Special Special! (2012)	Comedy	104644	3.25	2	1.76777	2012	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
First Nudie Musical, The (1976)	Comedy|Musical	104662	1.75	2	1.06066	1976	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Freeway (1988)	Thriller	104664	1.5	1		1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Naked Souls (1996)	Sci-Fi|Thriller	104667	1	2	0.707107	1996	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Simon Killer (2012)	Drama	104669	3.28571	7	1.1127	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dracula (Dracula 3D) (2012)	Horror|Romance|Thriller	104671	1.8	5	0.83666	2012	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
Kidnapping of the President, The (1980)	Action|Drama|Thriller	104673	2	1		1980	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Kitchen Party (1997)	Drama	104675	3	1		1997	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
King Cobra (1999)	Horror|Sci-Fi	104677	0.833333	3	0.288675	1999	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Last of Robin Hood, The (2013)	Drama	104680	3.33333	3	0.57735	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Suicide Shop, The (Le magasin des suicides) (2012) 	Animation|Comedy|Musical	104685	2.88889	9	0.993031	2012	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Subspecies (1991)	Horror	104689	2.33333	3	1.60728	1991	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bloodstone: Subspecies II (1993)	Horror	104691	2.33333	3	1.1547	1993	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bloodlust: Subspecies III (1994)	Horror	104693	3.5	1		1994	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
From Hell It Came (1957)	Horror	104698	2	1		1957	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zapped Again! (1990)	Comedy|Sci-Fi	104701	2	1		1990	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Instructions Not Included (No se Aceptan Devoluciones) (2013)	Comedy|Drama	104712	3.67742	31	0.736528	2013	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Subspecies IV: Bloodstorm (1998)	Horror	104719	3.5	1		1998	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Motivation, The (2013)	Documentary	104721	4.5	1		2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Conman (Du Xia 1999) (1998)	Comedy	104723	2.83333	3	0.288675	1998	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Koch (2012)	Documentary	104726	3.5	5	0.5	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
One Direction: This Is Us (2013)	Documentary	104728	1.88889	9	1.31762	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Murder à la Mod (1968)	Comedy|Crime|Mystery	104731	2.75	2	1.76777	1968	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Fireman, The (1916)	Comedy	104733	3.25	4	0.5	1916	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closed Circuit (2013)	Crime|Drama|Mystery	104736	3.09722	36	0.663534	2013	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
Doctors' Wives (1971)	Drama	104741	2.75	2	0.353553	1971	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AmeriQua (2013)	Comedy	104743	1	1		2013	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Killjoy (2000)	Horror	104746	0.75	2	0.353553	2000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Evocateur: The Morton Downey Jr. Movie (2012)	Documentary	104757	3.5	10	0.781736	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Getaway (2013)	Action|Crime	104760	1.925	20	0.907208	2013	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Teacher, A (2013)	Drama	104762	2.72222	9	1.03414	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Leafie, a Hen Into the Wild (Madangeul Naon Amtak) (2011)	Adventure|Animation|Drama	104764	4	1		2011	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
High Tech, Low Life (2012)	Documentary	104767	3.5	1		2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Killjoy Goes to Hell (2012)	Comedy|Horror	104769	1	1		2012	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Puppet Master: Axis of Evil (Puppet Master 10) (2010)	Horror	104772	2	1		2010	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Three Worlds (Trois mondes) (2012)	Drama	104774	3.5	1		2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cockleshell Heroes, The (1955)	Action|Drama|War	104776	3	4	0.408248	1955	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
King of Texas (2002)	Drama|Western	104778	4	2	1.41421	2002	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Mystery of the Third Planet, The (Tayna tretey planety) (1981)	Adventure|Animation|Sci-Fi	104780	3.58333	6	1.59426	1981	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Hack! (2007)	Comedy|Horror	104784	2.75	2	0.353553	2007	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Backlash (1956)	Mystery|Romance|Western	104795	3	1		1956	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
6954 Kilometriä Kotiin (2012)	Documentary	104798	3.5	2	0.707107	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Schwarze Sonne (1998)	Documentary	104800	3.5	1		1998	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Holocaust (1978)	Drama|Romance|War	104803	3.6875	8	1.09992	1978	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
Item, The (1999)	Action|Horror	104805	1	1		1999	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
I Am (2010)	Documentary	104807	3.66667	9	1.08972	2010	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Phantom of the Rue Morgue (1954)	Crime|Horror|Mystery	104809	2.33333	3	0.288675	1954	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
Bad Girl Island (Sirens of Eleuthera) (Sirens of the Caribbean) (2007)	Mystery|Sci-Fi	104813	2.75	2	1.06066	2007	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Bad Men of Missouri (1941)	Action|Romance|Western	104815	2.5	1		1941	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Badman's Country (1958)	Western	104817	2.5	1		1958	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Hunky Dory (2011)	Drama|Musical	104823	3.5	1		2011	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
American Vagabond (2013)	Documentary	104827	3.75	2	0.353553	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Story of Luke, The (2012)	Comedy|Drama	104829	4.08333	6	0.66458	2012	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Glass Web, The (1953)	Crime|Drama|Film-Noir	104832	3.5	2	0.707107	1953	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Incredible Melting Man, The (1977)	Horror|Sci-Fi	104835	1.5	1		1977	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Rage of Honor (1987)	Action|Crime	104837	3	1		1987	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Moonlight Serenade (1997)	Drama	104839	3.5	1		1997	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gravity (2013)	Action|IMAX|Sci-Fi	104841	3.75091	2475	0.950829	2013	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
And Now a Word from Our Sponsor (2013)	Comedy|Drama	104843	2.92857	7	0.886405	2013	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
